"filename", "language", "JSON with Comments", "JSON", "TypeScript", "HTML", "PostCSS", "Markdown", "XML", "Python", "comment", "blank", "total"
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\api\pin.api.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 1, 4, 20
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\api\user-account.api.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\api\user-profile.api.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 1, 8, 42
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\api\user-security.api.ts", "TypeScript", 0, 0, 71, 0, 0, 0, 0, 0, 37, 22, 130
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\api\user.api.ts", "TypeScript", 0, 0, 97, 0, 0, 0, 0, 0, 4, 23, 124
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button-2\async-button-2.component.css", "PostCSS", 0, 0, 0, 0, 87, 0, 0, 0, 1, 18, 106
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button-2\async-button-2.component.html", "HTML", 0, 0, 0, 24, 0, 0, 0, 0, 1, 2, 27
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button-2\async-button-2.component.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 22, 8, 61
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button-3\async-button-3.component.css", "PostCSS", 0, 0, 0, 0, 48, 0, 0, 0, 33, 13, 94
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button-3\async-button-3.component.html", "HTML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 2, 18
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button-3\async-button-3.component.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 22, 7, 64
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button\async-button.component.css", "PostCSS", 0, 0, 0, 0, 79, 0, 0, 0, 4, 20, 103
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button\async-button.component.html", "HTML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\async-button\async-button.component.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\enum\enum.component.css", "PostCSS", 0, 0, 0, 0, 38, 0, 0, 0, 1, 13, 52
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\enum\enum.component.html", "HTML", 0, 0, 0, 108, 0, 0, 0, 0, 0, 2, 110
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\enum\enum.component.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 7, 7, 84
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\gf-card-comment-preview\gf-card-comment-preview.component.css", "PostCSS", 0, 0, 0, 0, 79, 0, 0, 0, 0, 15, 94
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\gf-card-comment-preview\gf-card-comment-preview.component.html", "HTML", 0, 0, 0, 43, 0, 0, 0, 0, 4, 11, 58
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\gf-card-comment-preview\gf-card-comment-preview.component.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 7, 48
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\gf-card-pin-preview\gf-card-pin-preview.component.css", "PostCSS", 0, 0, 0, 0, 112, 0, 0, 0, 0, 32, 144
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\gf-card-pin-preview\gf-card-pin-preview.component.html", "HTML", 0, 0, 0, 172, 0, 0, 0, 0, 11, 19, 202
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\gf-card-pin-preview\gf-card-pin-preview.component.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 1, 13, 95
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\invite-to-groups-modal\invite-to-groups-modal.component.css", "PostCSS", 0, 0, 0, 0, 170, 0, 0, 0, 4, 33, 207
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\invite-to-groups-modal\invite-to-groups-modal.component.html", "HTML", 0, 0, 0, 61, 0, 0, 0, 0, 1, 6, 68
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\invite-to-groups-modal\invite-to-groups-modal.component.ts", "TypeScript", 0, 0, 112, 0, 0, 0, 0, 0, 3, 18, 133
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\loading-error-modal\loading-error-modal.component.css", "PostCSS", 0, 0, 0, 0, 62, 0, 0, 0, 1, 10, 73
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\loading-error-modal\loading-error-modal.component.html", "HTML", 0, 0, 0, 22, 0, 0, 0, 0, 1, 2, 25
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\loading-error-modal\loading-error-modal.component.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 1, 8, 36
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\loading-spinner\loading-spinner.component.css", "PostCSS", 0, 0, 0, 0, 28, 0, 0, 0, 1, 7, 36
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\loading-spinner\loading-spinner.component.html", "HTML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 2, 15
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\loading-spinner\loading-spinner.component.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 1, 3, 14
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\pins-avg-published-chart\pins-avg-published-chart.component.css", "PostCSS", 0, 0, 0, 0, 58, 0, 0, 0, 3, 15, 76
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\pins-avg-published-chart\pins-avg-published-chart.component.html", "HTML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 3, 29
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\pins-avg-published-chart\pins-avg-published-chart.component.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 14, 67
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\pins-per-week\pins-per-week.component.css", "PostCSS", 0, 0, 0, 0, 18, 0, 0, 0, 0, 5, 23
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\pins-per-week\pins-per-week.component.html", "HTML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\pins-per-week\pins-per-week.component.ts", "TypeScript", 0, 0, 98, 0, 0, 0, 0, 0, 0, 12, 110
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\report-comment\report-comment.component.css", "PostCSS", 0, 0, 0, 0, 134, 0, 0, 0, 0, 26, 160
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\report-comment\report-comment.component.html", "HTML", 0, 0, 0, 58, 0, 0, 0, 0, 0, 8, 66
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\report-comment\report-comment.component.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 11, 88
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\report-pin\report-pin.component.css", "PostCSS", 0, 0, 0, 0, 134, 0, 0, 0, 0, 26, 160
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\report-pin\report-pin.component.html", "HTML", 0, 0, 0, 64, 0, 0, 0, 0, 0, 13, 77
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\report-pin\report-pin.component.ts", "TypeScript", 0, 0, 75, 0, 0, 0, 0, 0, 1, 12, 88
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-help-box\user-help-box.component.css", "PostCSS", 0, 0, 0, 0, 45, 0, 0, 0, 0, 11, 56
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-help-box\user-help-box.component.html", "HTML", 0, 0, 0, 37, 0, 0, 0, 0, 4, 8, 49
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-help-box\user-help-box.component.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-rank-icon\user-rank-icon.component.css", "PostCSS", 0, 0, 0, 0, 35, 0, 0, 0, 1, 7, 43
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-rank-icon\user-rank-icon.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-rank-icon\user-rank-icon.component.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 1, 3, 23
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-satisfaction-index\user-satisfaction-index.component.css", "PostCSS", 0, 0, 0, 0, 135, 0, 0, 0, 8, 28, 171
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-satisfaction-index\user-satisfaction-index.component.html", "HTML", 0, 0, 0, 76, 0, 0, 0, 0, 0, 16, 92
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-satisfaction-index\user-satisfaction-index.component.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-title\user-title.component.css", "PostCSS", 0, 0, 0, 0, 52, 0, 0, 0, 1, 7, 60
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-title\user-title.component.html", "HTML", 0, 0, 0, 5, 0, 0, 0, 0, 1, 2, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\user-title\user-title.component.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 1, 3, 14
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\users-chart\users-chart.component.css", "PostCSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 13
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\users-chart\users-chart.component.html", "HTML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\users-chart\users-chart.component.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 1, 16, 104
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\verify-twofa-container\verify-twofa-container.component.css", "PostCSS", 0, 0, 0, 0, 23, 0, 0, 0, 1, 5, 29
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\verify-twofa-container\verify-twofa-container.component.html", "HTML", 0, 0, 0, 7, 0, 0, 0, 0, 1, 2, 10
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\components\verify-twofa-container\verify-twofa-container.component.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 1, 10, 71
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\constants\index.ts", "TypeScript", 0, 0, 125, 0, 0, 0, 0, 0, 9, 22, 156
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\busy-state.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 1, 8, 28
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\gofish-validators.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 12, 11, 63
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\loading-state.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 9, 37
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\modal-controller.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 28, 8, 51
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\popover-controller.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 15, 7, 34
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\popup-controller.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 6, 6, 23
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\problem-details.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 1, 6, 40
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\core\reactive-forms-controller.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 6, 15, 91
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\directives\click-outside.directive.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 1, 5, 20
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\directives\letters-only.directive.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 1, 4, 25
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\directives\mouse-follow.directive.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 13, 54
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\directives\numbers-only.directive.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 1, 3, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\auth.dto.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 2, 9, 42
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\enum.dto.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\get-feed.dto.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\get-post.dto.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 5, 16, 93
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\group.dto.ts", "TypeScript", 0, 0, 144, 0, 0, 0, 0, 0, 7, 29, 180
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\members.dto.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\pin.dto.ts", "TypeScript", 0, 0, 267, 0, 0, 0, 0, 0, 10, 50, 327
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\report.dto.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 11, 62
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\stats.dto.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 1, 16, 74
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\user-account.dto.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 1, 2, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\user-profile.dto.ts", "TypeScript", 0, 0, 52, 0, 0, 0, 0, 0, 8, 11, 71
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\user-security.dto.ts", "TypeScript", 0, 0, 67, 0, 0, 0, 0, 0, 11, 17, 95
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\user.dto.ts", "TypeScript", 0, 0, 156, 0, 0, 0, 0, 0, 8, 30, 194
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\dtos\vote-post.dto.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\access-difficulty.enums.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\bait.enums.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 1, 3, 26
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\comment-report-reason.enum.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\feed-kind.enum.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\friendship-state.enum.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 1, 2, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\gender.enum.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 1, 2, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\group-role.enum.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 1, 2, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\pin-report-reason.enum.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\seabed.enum.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\species.enum.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 1, 3, 52
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\two-factor-method.enum.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 2, 3, 11
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\visibility-level.enum.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\vote-kind.enum.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\enums\warning-kind.enum.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\guards\admin.guard.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\guards\auth.guard.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\guards\no-totp.guard.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\interceptors\auth.interceptor.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 3, 4, 32
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\coords.model.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\jwt.model.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 8, 41
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\modal.model.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\pin.model.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\popup.model.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 11, 5, 27
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\user-security.models.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 2, 3, 17
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\absolute.pipe.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 1, 3, 13
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\fallback.pipe.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\first-key.pipe.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\regex-matches.pipe.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\time-ago.pipe.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 12, 47
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\auth.service.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 27, 23, 127
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\avatar.service.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\geolocation.service.ts", "TypeScript", 0, 0, 56, 0, 0, 0, 0, 0, 1, 8, 65
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\groups.service.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 14, 74
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\modal.service.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 10, 5, 30
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\pin.service.ts", "TypeScript", 0, 0, 125, 0, 0, 0, 0, 0, 0, 26, 151
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\popover.service.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 10, 8, 40
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\popup.service.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 6, 8, 42
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\report.service.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 19, 96
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\stats.service.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 1, 18, 76
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\user-account.service.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 2, 7, 29
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\user-manager.service.ts", "TypeScript", 0, 0, 131, 0, 0, 0, 0, 0, 5, 19, 155
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\user-security.service.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 2, 9, 37
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\environments\environment.development.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\environments\environment.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\index.html", "HTML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\main.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 25, 3, 33
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\styles.css", "PostCSS", 0, 0, 0, 0, 1353, 0, 0, 0, 280, 267, 1900
"c:\Users\gonca\Desktop\Gofish-Web\angular\staticwebapp.config.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\gonca\Desktop\Gofish-Web\angular\tsconfig.app.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\tsconfig.json", "JSON with Comments", 30, 0, 0, 0, 0, 0, 0, 0, 2, 1, 33
"c:\Users\gonca\Desktop\Gofish-Web\angular\tsconfig.spec.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"Total", "-", 30, 9618, 10904, 5767, 10768, 36, 985, 533, 4266, 5882, 48789